Asmodeo	Pecado: lujuria
	Taylor García, cantidad de pecados de lujuria: 271
	Rylee García, cantidad de pecados de lujuria: 213
	Celeste García, cantidad de pecados de lujuria: 208
	Mae Núñez, cantidad de pecados de lujuria: 228
	Heaven Núñez, cantidad de pecados de lujuria: 211
	Leighton Núñez, cantidad de pecados de lujuria: 187
	Blake Núñez, cantidad de pecados de lujuria: 182
	Gabrielle Núñez, cantidad de pecados de lujuria: 165
	Vera Martínez, cantidad de pecados de lujuria: 175
	Josephine Iglesias, cantidad de pecados de lujuria: 171
	Nala Iglesias, cantidad de pecados de lujuria: 164
	Mylah Cano, cantidad de pecados de lujuria: 198
	Fernanda Cano, cantidad de pecados de lujuria: 187
	Aurora Cano, cantidad de pecados de lujuria: 160
	Quinn Soler, cantidad de pecados de lujuria: 302
	Molly Soler, cantidad de pecados de lujuria: 291
	Sloane Soler, cantidad de pecados de lujuria: 227
	Miracle Soler, cantidad de pecados de lujuria: 222
	Kaylani Soler, cantidad de pecados de lujuria: 222
	Louisa Soler, cantidad de pecados de lujuria: 161
	Joanna Soler, cantidad de pecados de lujuria: 160
	Johanna Lozano, cantidad de pecados de lujuria: 214
	Quinn Lozano, cantidad de pecados de lujuria: 166
	Mallory Prieto, cantidad de pecados de lujuria: 182
	Renata Prieto, cantidad de pecados de lujuria: 169
	Delilah Santos, cantidad de pecados de lujuria: 192
	Bellamy Santos, cantidad de pecados de lujuria: 190
	Amelia Iglesias, cantidad de pecados de lujuria: 190
	Adley Iglesias, cantidad de pecados de lujuria: 187
	Rylee Iglesias, cantidad de pecados de lujuria: 187
	Monroe Méndez, cantidad de pecados de lujuria: 170
	Celine Méndez, cantidad de pecados de lujuria: 162
	Amora Pérez, cantidad de pecados de lujuria: 271
	Kamiyah Pérez, cantidad de pecados de lujuria: 214
	Celine Pérez, cantidad de pecados de lujuria: 196
	Megan Santos, cantidad de pecados de lujuria: 228
	Meadow Santos, cantidad de pecados de lujuria: 198
	Maisie Bravo, cantidad de pecados de lujuria: 221
	Linda Bravo, cantidad de pecados de lujuria: 220
	Kali Sanz, cantidad de pecados de lujuria: 168
	Aubrey Parra, cantidad de pecados de lujuria: 247
	Jaylah Parra, cantidad de pecados de lujuria: 208
	Daniella Parra, cantidad de pecados de lujuria: 166
	Everleigh Calvo, cantidad de pecados de lujuria: 253
	Brynlee Calvo, cantidad de pecados de lujuria: 176
	Khloe Castillo, cantidad de pecados de lujuria: 307
	Cataleya Castillo, cantidad de pecados de lujuria: 277
	Mikaela Castillo, cantidad de pecados de lujuria: 183
	Phoenix López, cantidad de pecados de lujuria: 196
	Lilyana Cortes, cantidad de pecados de lujuria: 229
	Sierra Cortes, cantidad de pecados de lujuria: 226
	Annika Cortes, cantidad de pecados de lujuria: 194
	Jaliyah Parra, cantidad de pecados de lujuria: 182
	Katelyn López, cantidad de pecados de lujuria: 204
	Talia López, cantidad de pecados de lujuria: 193
	Sierra López, cantidad de pecados de lujuria: 169
	Armani López, cantidad de pecados de lujuria: 166
	Halle López, cantidad de pecados de lujuria: 161
	Marley Soler, cantidad de pecados de lujuria: 233
	Juliette Soler, cantidad de pecados de lujuria: 230
	Daniela Soler, cantidad de pecados de lujuria: 194
	Kaitlyn Soler, cantidad de pecados de lujuria: 183
	Natalie Soler, cantidad de pecados de lujuria: 176




Belfegor	Pecado: gula
Cantidad de Humanos: 659	Promedio de pecados: 579
Máximo de pecados: 529	 Mínimo de pecados: 152
	Azalea Santos, cantidad de pecados de gula: 169
	Sloane García, cantidad de pecados de gula: 244
	Dior García, cantidad de pecados de gula: 184
	Emily García, cantidad de pecados de gula: 178
	Delaney Parra, cantidad de pecados de gula: 158
	Valeria Sánchez, cantidad de pecados de gula: 171
	Selena Martínez, cantidad de pecados de gula: 160
	Xiomara González, cantidad de pecados de gula: 212
	Mina González, cantidad de pecados de gula: 154
	Kinsley Esteban, cantidad de pecados de gula: 202
	Athena Pérez, cantidad de pecados de gula: 181
	Amalia Parra, cantidad de pecados de gula: 192
	Jaylin Parra, cantidad de pecados de gula: 190
	Zelda Parra, cantidad de pecados de gula: 174
	Braylee Parra, cantidad de pecados de gula: 156
	Londyn Núñez, cantidad de pecados de gula: 210
	Ruby Núñez, cantidad de pecados de gula: 194
	Emily Núñez, cantidad de pecados de gula: 173
	Ruby Núñez, cantidad de pecados de gula: 170
	Aurora Martínez, cantidad de pecados de gula: 192
	Sara Martínez, cantidad de pecados de gula: 175
	Angela Martínez, cantidad de pecados de gula: 173
	April Martínez, cantidad de pecados de gula: 172
	Frida Martínez, cantidad de pecados de gula: 170
	Violeta Martínez, cantidad de pecados de gula: 158
	Willa Méndez, cantidad de pecados de gula: 203
	Alexia Cortes, cantidad de pecados de gula: 300
	Hanna Cortes, cantidad de pecados de gula: 222
	Aleena Cortes, cantidad de pecados de gula: 215
	Ashley Cortes, cantidad de pecados de gula: 159
	Robin Cortes, cantidad de pecados de gula: 157
	Kai Esteban, cantidad de pecados de gula: 271
	Ophelia Esteban, cantidad de pecados de gula: 264
	Bella Esteban, cantidad de pecados de gula: 187
	Sabrina Esteban, cantidad de pecados de gula: 181
	Kaliyah Esteban, cantidad de pecados de gula: 180
	Morgan Esteban, cantidad de pecados de gula: 159
	Bellamy Bravo, cantidad de pecados de gula: 187
	Payton Bravo, cantidad de pecados de gula: 157
	Denver Sanz, cantidad de pecados de gula: 165
	Bexley Sanz, cantidad de pecados de gula: 156
	Arya Rubio, cantidad de pecados de gula: 191
	Emery Rubio, cantidad de pecados de gula: 169
	Kenna Cruz, cantidad de pecados de gula: 193
	Hayden Esteban, cantidad de pecados de gula: 249
	Nalani Esteban, cantidad de pecados de gula: 200
	Davina Rojas, cantidad de pecados de gula: 197
	Bethany Lozano, cantidad de pecados de gula: 267
	Ellianna Lozano, cantidad de pecados de gula: 154
	Bonnie León, cantidad de pecados de gula: 201
	Luciana León, cantidad de pecados de gula: 175
	Scout Guerrero, cantidad de pecados de gula: 152
	Elianna Cruz, cantidad de pecados de gula: 227
	Scarlett Cruz, cantidad de pecados de gula: 173
	Rhea Soler, cantidad de pecados de gula: 209
	Maeve Soler, cantidad de pecados de gula: 162
	Jianna González, cantidad de pecados de gula: 211
	Ellison González, cantidad de pecados de gula: 173
	Quinn Gallardo, cantidad de pecados de gula: 162
	Stella Ortiz, cantidad de pecados de gula: 190
	Caroline Ortiz, cantidad de pecados de gula: 182
	Angelina Ortiz, cantidad de pecados de gula: 160
	Kathryn Vidal, cantidad de pecados de gula: 440
	Mabel Vidal, cantidad de pecados de gula: 373
	Kensley Vidal, cantidad de pecados de gula: 326
	Gracelynn Vidal, cantidad de pecados de gula: 248
	Phoebe Vidal, cantidad de pecados de gula: 243
	Alondra Vidal, cantidad de pecados de gula: 235
	Tessa Vidal, cantidad de pecados de gula: 196
	Zoe Vidal, cantidad de pecados de gula: 190
	Haylee Sanz, cantidad de pecados de gula: 261
	Aliya Sanz, cantidad de pecados de gula: 196
	Milan Sanz, cantidad de pecados de gula: 170
	Gabriela Sanz, cantidad de pecados de gula: 166
	Cynthia Sanz, cantidad de pecados de gula: 158
	Jane Prieto, cantidad de pecados de gula: 161
	Sloane Esteban, cantidad de pecados de gula: 200
	Alora Esteban, cantidad de pecados de gula: 189
	Holly Esteban, cantidad de pecados de gula: 187
	Antonella Esteban, cantidad de pecados de gula: 185
	Gloria Esteban, cantidad de pecados de gula: 171
	Ruth Esteban, cantidad de pecados de gula: 162
	Kendall Esteban, cantidad de pecados de gula: 162
	Emma Esteban, cantidad de pecados de gula: 155
	Emerson Esteban, cantidad de pecados de gula: 155
	Mercy Soler, cantidad de pecados de gula: 220
	Henley Soler, cantidad de pecados de gula: 203
	Wrenley Soler, cantidad de pecados de gula: 164
	Dani Soler, cantidad de pecados de gula: 155
	Valeria Prieto, cantidad de pecados de gula: 190
	Naya Prieto, cantidad de pecados de gula: 183
	Nola Prieto, cantidad de pecados de gula: 160
	Evelynn Rodríguez, cantidad de pecados de gula: 330
	Karina Rodríguez, cantidad de pecados de gula: 302
	Mckinley Rodríguez, cantidad de pecados de gula: 294
	Avah Rodríguez, cantidad de pecados de gula: 231
	Aliya Rodríguez, cantidad de pecados de gula: 174
	Malia Rodríguez, cantidad de pecados de gula: 173
	Abigail Lozano, cantidad de pecados de gula: 239
	Theodora Lozano, cantidad de pecados de gula: 219
	Reagan Lozano, cantidad de pecados de gula: 199
	Chloe Lozano, cantidad de pecados de gula: 196
	Kenna Vidal, cantidad de pecados de gula: 223
	Lilly Cano, cantidad de pecados de gula: 314
	Mavis Cano, cantidad de pecados de gula: 167
	Zelda Guerrero, cantidad de pecados de gula: 258
	Alexandra Guerrero, cantidad de pecados de gula: 192
	Adriana Guerrero, cantidad de pecados de gula: 167
	Ada Núñez, cantidad de pecados de gula: 180
	Rylee Ortiz, cantidad de pecados de gula: 454
	Andrea Ortiz, cantidad de pecados de gula: 368
	Malaya Ortiz, cantidad de pecados de gula: 318
	Lucille Ortiz, cantidad de pecados de gula: 217
	Elyse Ortiz, cantidad de pecados de gula: 208
	Nora Vidal, cantidad de pecados de gula: 164
	Sage Vidal, cantidad de pecados de gula: 163
	Nola Vidal, cantidad de pecados de gula: 159
	Kennedi Ortiz, cantidad de pecados de gula: 219
	Eloise Guerrero, cantidad de pecados de gula: 244
	Ramona Guerrero, cantidad de pecados de gula: 209
	Maren Guerrero, cantidad de pecados de gula: 195
	Valentina Guerrero, cantidad de pecados de gula: 168
	Renata Guerrero, cantidad de pecados de gula: 163
	Holly Bravo, cantidad de pecados de gula: 200
	Simone Bravo, cantidad de pecados de gula: 160
	Lia Bravo, cantidad de pecados de gula: 155
	Nadia Bravo, cantidad de pecados de gula: 271
	Milani Bravo, cantidad de pecados de gula: 236
	Stephanie Bravo, cantidad de pecados de gula: 216
	Maleah Bravo, cantidad de pecados de gula: 194
	Adelynn Bravo, cantidad de pecados de gula: 189
	Coraline Bravo, cantidad de pecados de gula: 186
	Cheyenne Bravo, cantidad de pecados de gula: 184
	Kyla Bravo, cantidad de pecados de gula: 168
	Estrella Bravo, cantidad de pecados de gula: 167
	Everleigh León, cantidad de pecados de gula: 257
	Sarai León, cantidad de pecados de gula: 229
	Harley León, cantidad de pecados de gula: 205
	Malia Rodríguez, cantidad de pecados de gula: 203
	Elisa Rodríguez, cantidad de pecados de gula: 160
	Liana Bravo, cantidad de pecados de gula: 170
	Samantha Márquez, cantidad de pecados de gula: 441
	Kehlani Márquez, cantidad de pecados de gula: 379
	Lilah Márquez, cantidad de pecados de gula: 356
	Brynleigh Márquez, cantidad de pecados de gula: 340
	Braelyn Márquez, cantidad de pecados de gula: 340
	Karsyn Márquez, cantidad de pecados de gula: 324
	Madalyn Márquez, cantidad de pecados de gula: 260
	Aliya Márquez, cantidad de pecados de gula: 192
	Dahlia Márquez, cantidad de pecados de gula: 155
	Judith Márquez, cantidad de pecados de gula: 154
	Piper Rubio, cantidad de pecados de gula: 206
	Kimberly Rubio, cantidad de pecados de gula: 170
	Adeline Vidal, cantidad de pecados de gula: 237
	Zoe Vidal, cantidad de pecados de gula: 219
	Ariana Vidal, cantidad de pecados de gula: 213
	Sasha Vidal, cantidad de pecados de gula: 203
	Evie Vidal, cantidad de pecados de gula: 184
	Karina Vidal, cantidad de pecados de gula: 157
	Frankie Vidal, cantidad de pecados de gula: 154
	Logan Fernández, cantidad de pecados de gula: 179
	Haylee Fernández, cantidad de pecados de gula: 177
	Kathryn Fernández, cantidad de pecados de gula: 171
	Emily Fernández, cantidad de pecados de gula: 159
	Delaney Fernández, cantidad de pecados de gula: 155
	Madelyn Rodríguez, cantidad de pecados de gula: 295
	Mariam Rodríguez, cantidad de pecados de gula: 164
	Stella Rodríguez, cantidad de pecados de gula: 154
	Emerie Garrido, cantidad de pecados de gula: 223
	Aubrie Garrido, cantidad de pecados de gula: 159
	Josie Martin, cantidad de pecados de gula: 200
	Scarlett Martin, cantidad de pecados de gula: 157
	Sloan Martin, cantidad de pecados de gula: 157
	Stephanie León, cantidad de pecados de gula: 318
	Leila León, cantidad de pecados de gula: 300
	Aliza León, cantidad de pecados de gula: 230
	Carmen León, cantidad de pecados de gula: 212
	Amber León, cantidad de pecados de gula: 210
	Janiyah León, cantidad de pecados de gula: 207
	Landry León, cantidad de pecados de gula: 185
	Chana León, cantidad de pecados de gula: 183
	Anastasia León, cantidad de pecados de gula: 173
	Matilda León, cantidad de pecados de gula: 156
	Denisse León, cantidad de pecados de gula: 189
	Amoura Medina, cantidad de pecados de gula: 158
	Faith Fernández, cantidad de pecados de gula: 184
	Milena Fernández, cantidad de pecados de gula: 181
	Sadie Márquez, cantidad de pecados de gula: 226
	Skyler Márquez, cantidad de pecados de gula: 211
	Mariam Santos, cantidad de pecados de gula: 199
	Miranda Martin, cantidad de pecados de gula: 263
	Genesis Martin, cantidad de pecados de gula: 262
	Sadie Martin, cantidad de pecados de gula: 259
	Madeleine Martin, cantidad de pecados de gula: 251
	Katelyn Martin, cantidad de pecados de gula: 206
	Sofia Martin, cantidad de pecados de gula: 185
	Sabrina Martin, cantidad de pecados de gula: 157
	Maci Sánchez, cantidad de pecados de gula: 313
	Cataleya Sánchez, cantidad de pecados de gula: 199
	Victoria Sánchez, cantidad de pecados de gula: 194
	Isabelle Sánchez, cantidad de pecados de gula: 189
	Valeria Sánchez, cantidad de pecados de gula: 154
	Braylee Vidal, cantidad de pecados de gula: 288
	Mia Vidal, cantidad de pecados de gula: 230
	Lily Vidal, cantidad de pecados de gula: 220
	Alicia Vidal, cantidad de pecados de gula: 191
	Emily Vidal, cantidad de pecados de gula: 179
	Cynthia Vidal, cantidad de pecados de gula: 164
	Brooke Calvo, cantidad de pecados de gula: 217
	Harmony Calvo, cantidad de pecados de gula: 172
	Zariyah Calvo, cantidad de pecados de gula: 161
	Norah Calvo, cantidad de pecados de gula: 153
	Jasmine Santos, cantidad de pecados de gula: 198
	Alice Gómez, cantidad de pecados de gula: 159
	Stephanie Gómez, cantidad de pecados de gula: 157
	Yaretzi Medina, cantidad de pecados de gula: 195
	Journi Medina, cantidad de pecados de gula: 163
	Elaine Garrido, cantidad de pecados de gula: 220
	Tori Garrido, cantidad de pecados de gula: 187
	Emery Garrido, cantidad de pecados de gula: 184
	Emmalyn Garrido, cantidad de pecados de gula: 181
	Elora Garrido, cantidad de pecados de gula: 161
	Holly Garrido, cantidad de pecados de gula: 160
	Cali Garrido, cantidad de pecados de gula: 158
	Lexi Pérez, cantidad de pecados de gula: 202
	Macie Pérez, cantidad de pecados de gula: 168
	Presley Pérez, cantidad de pecados de gula: 165
	Gwendolyn Gallego, cantidad de pecados de gula: 210
	Maxine Gallego, cantidad de pecados de gula: 170
	Diana Sánchez, cantidad de pecados de gula: 238
	Noor Sánchez, cantidad de pecados de gula: 173
	Oaklee Fernández, cantidad de pecados de gula: 154
	Hayden Gallardo, cantidad de pecados de gula: 395
	Juniper Gallardo, cantidad de pecados de gula: 343
	Annabelle Gallardo, cantidad de pecados de gula: 343
	Kehlani Gallardo, cantidad de pecados de gula: 323
	Annabella Gallardo, cantidad de pecados de gula: 301
	Elsie Gallardo, cantidad de pecados de gula: 283
	Sky Gallardo, cantidad de pecados de gula: 263
	Victoria Gallardo, cantidad de pecados de gula: 244
	Nyla Gallardo, cantidad de pecados de gula: 243
	Paula Gallardo, cantidad de pecados de gula: 239
	Angelina Gallardo, cantidad de pecados de gula: 217
	Leyla Gallardo, cantidad de pecados de gula: 214
	Angelica Gallardo, cantidad de pecados de gula: 207
	Royal Gallardo, cantidad de pecados de gula: 171
	Kendra García, cantidad de pecados de gula: 154
	Emery Cano, cantidad de pecados de gula: 195
	Esme Ortiz, cantidad de pecados de gula: 231
	Zara Iglesias, cantidad de pecados de gula: 160
	Haven Gallego, cantidad de pecados de gula: 296
	Zariyah Gallego, cantidad de pecados de gula: 257
	Penelope Gallego, cantidad de pecados de gula: 197
	Charleigh Gallego, cantidad de pecados de gula: 196
	Kate Gallego, cantidad de pecados de gula: 186
	Maddison Gallego, cantidad de pecados de gula: 170
	Gracelyn Garrido, cantidad de pecados de gula: 228
	Camilla Garrido, cantidad de pecados de gula: 193
	River Garrido, cantidad de pecados de gula: 161
	Skye Méndez, cantidad de pecados de gula: 215
	Kelly Méndez, cantidad de pecados de gula: 192
	Jamie Méndez, cantidad de pecados de gula: 174
	Jayleen León, cantidad de pecados de gula: 160
	Macie Rojas, cantidad de pecados de gula: 152
	Ariella Iglesias, cantidad de pecados de gula: 319
	Elena Iglesias, cantidad de pecados de gula: 249
	Logan Iglesias, cantidad de pecados de gula: 210
	Braelyn Iglesias, cantidad de pecados de gula: 201
	Valentina Iglesias, cantidad de pecados de gula: 194
	Malaya Iglesias, cantidad de pecados de gula: 194
	Wren Iglesias, cantidad de pecados de gula: 165
	Leyla Iglesias, cantidad de pecados de gula: 160
	Daniella Iglesias, cantidad de pecados de gula: 158
	Jennifer Iglesias, cantidad de pecados de gula: 269
	Jazmin Iglesias, cantidad de pecados de gula: 260
	Serena Iglesias, cantidad de pecados de gula: 215
	Khaleesi Garrido, cantidad de pecados de gula: 303
	Arya Garrido, cantidad de pecados de gula: 188
	Celeste Garrido, cantidad de pecados de gula: 175
	Kehlani Márquez, cantidad de pecados de gula: 179
	Kamryn Gallardo, cantidad de pecados de gula: 281
	Melanie Gallardo, cantidad de pecados de gula: 263
	Emersyn Gallardo, cantidad de pecados de gula: 246
	Holland Gallardo, cantidad de pecados de gula: 242
	Maryam Gallardo, cantidad de pecados de gula: 224
	Leslie Gallardo, cantidad de pecados de gula: 173
	Karter González, cantidad de pecados de gula: 179
